node_id,zone_id,x_coord,y_coord,meso_link_id,lane_no,is_boundary
180,,-111.9249108,33.4219194,0,3,
181,,-111.9248353,33.4219194,0,3,
182,,-111.9247598,33.4219195,0,3,
183,,-111.9246843,33.4219196,0,3,
184,,-111.9246088,33.4219196,0,3,
185,,-111.9245333,33.4219197,0,3,
186,,-111.9244577,33.4219197,0,3,
187,,-111.9243822,33.4219198,0,3,
188,,-111.9243067,33.4219199,0,3,
189,,-111.9242312,33.4219199,0,3,
190,,-111.9241557,33.42192,0,3,
191,,-111.9240802,33.42192,0,3,
192,,-111.9240047,33.4219201,0,3,
193,,-111.9239292,33.4219202,0,3,
194,,-111.9238537,33.4219202,0,3,
195,,-111.9237782,33.4219203,0,3,
196,,-111.9237027,33.4219203,0,3,
197,,-111.9236272,33.4219204,0,3,
198,,-111.9235517,33.4219205,0,3,
199,,-111.9234762,33.4219205,0,3,
200,,-111.9234007,33.4219206,0,3,
201,,-111.9233252,33.4219206,0,3,
202,,-111.9232497,33.4219207,0,3,
203,,-111.9231742,33.4219208,0,3,
204,,-111.9230987,33.4219208,0,3,
205,,-111.9230232,33.4219209,0,3,
206,,-111.9229477,33.4219209,0,3,
207,,-111.9228722,33.421921,0,3,
208,,-111.9227967,33.421921,0,3,
209,,-111.9227212,33.4219211,0,3,
210,,-111.9226457,33.4219212,0,3,
211,,-111.9225701,33.4219212,0,3,
212,,-111.9224946,33.4219213,0,3,
213,,-111.9224191,33.4219213,0,3,
214,,-111.9223436,33.4219214,0,3,
215,,-111.9222681,33.4219215,0,3,
216,,-111.9221926,33.4219215,0,3,
217,,-111.9221171,33.4219216,0,3,
218,,-111.9220416,33.4219216,0,3,
219,,-111.9219661,33.4219217,0,3,
220,,-111.9218906,33.4219218,0,3,
221,,-111.9218151,33.4219218,0,3,
222,,-111.9217396,33.4219219,0,3,
223,,-111.9216641,33.4219219,0,3,
224,,-111.9215886,33.421922,0,3,
225,,-111.9215131,33.421922,0,3,
226,,-111.9214376,33.4219221,0,3,
227,,-111.9213621,33.4219222,0,3,
228,,-111.9212866,33.4219222,0,3,
229,,-111.9212111,33.4219223,0,3,
230,,-111.9211356,33.4219223,0,3,
231,,-111.9210601,33.4219224,0,3,
232,,-111.9209846,33.4219225,0,3,
233,,-111.9209091,33.4219225,0,3,
234,,-111.9208336,33.4219226,0,3,
235,,-111.9207581,33.4219226,0,3,
236,,-111.9206826,33.4219227,0,3,
237,,-111.920607,33.4219227,0,3,
238,,-111.9205315,33.4219228,0,3,
239,,-111.920456,33.4219229,0,3,
240,,-111.9203805,33.4219229,0,3,
241,,-111.920305,33.421923,0,3,
242,,-111.9202295,33.421923,0,3,
243,,-111.920154,33.4219231,0,3,
244,,-111.9200785,33.4219231,0,3,
245,1,-111.920003,33.4219232,0,3,
246,,-111.9261188,33.4218868,0,4,
247,,-111.9260433,33.4218869,0,4,
248,,-111.9259678,33.421887,0,4,
249,,-111.9258923,33.421887,0,4,
250,,-111.9258168,33.4218871,0,4,
251,,-111.9257413,33.4218871,0,4,
252,,-111.9256658,33.4218872,0,4,
253,,-111.9255903,33.4218873,0,4,
254,,-111.9255148,33.4218873,0,4,
255,,-111.9254393,33.4218874,0,4,
256,,-111.9253638,33.4218874,0,4,
257,,-111.9252883,33.4218875,0,4,
258,,-111.9252128,33.4218876,0,4,
259,,-111.9251372,33.4218876,0,4,
260,,-111.9250617,33.4218877,0,4,
261,,-111.9249862,33.4218877,0,4,
262,,-111.9249107,33.4218878,0,4,
263,,-111.9248352,33.4218879,0,4,
264,,-111.9247597,33.4218879,0,4,
265,,-111.9246842,33.421888,0,4,
266,,-111.9246087,33.4218881,0,4,
267,,-111.9245332,33.4218881,0,4,
268,,-111.9244577,33.4218882,0,4,
269,,-111.9243822,33.4218882,0,4,
270,,-111.9243067,33.4218883,0,4,
271,,-111.9242312,33.4218884,0,4,
272,,-111.9241557,33.4218884,0,4,
273,,-111.9240802,33.4218885,0,4,
274,,-111.9240047,33.4218885,0,4,
275,,-111.9239292,33.4218886,0,4,
276,,-111.9238537,33.4218886,0,4,
277,,-111.9237782,33.4218887,0,4,
278,,-111.9237027,33.4218888,0,4,
279,,-111.9236272,33.4218888,0,4,
280,,-111.9235517,33.4218889,0,4,
281,,-111.9234762,33.4218889,0,4,
282,,-111.9234007,33.421889,0,4,
283,,-111.9233252,33.4218891,0,4,
284,,-111.9232496,33.4218891,0,4,
285,,-111.9231741,33.4218892,0,4,
286,,-111.9230986,33.4218892,0,4,
287,,-111.9230231,33.4218893,0,4,
288,,-111.9229476,33.4218894,0,4,
289,,-111.9228721,33.4218894,0,4,
290,,-111.9227966,33.4218895,0,4,
291,,-111.9227211,33.4218895,0,4,
292,,-111.9226456,33.4218896,0,4,
293,,-111.9225701,33.4218897,0,4,
294,,-111.9224946,33.4218897,0,4,
295,,-111.9224191,33.4218898,0,4,
296,,-111.9223436,33.4218898,0,4,
297,,-111.9222681,33.4218899,0,4,
298,,-111.9221926,33.42189,0,4,
299,,-111.9221171,33.42189,0,4,
300,,-111.9220416,33.4218901,0,4,
301,,-111.9219661,33.4218901,0,4,
302,,-111.9218906,33.4218902,0,4,
303,,-111.9218151,33.4218902,0,4,
304,,-111.9217396,33.4218903,0,4,
305,,-111.9216641,33.4218904,0,4,
306,,-111.9215886,33.4218904,0,4,
307,,-111.9215131,33.4218905,0,4,
308,,-111.9214376,33.4218905,0,4,
309,,-111.9213621,33.4218906,0,4,
310,,-111.9212865,33.4218907,0,4,
311,,-111.921211,33.4218907,0,4,
312,,-111.9211355,33.4218908,0,4,
313,,-111.92106,33.4218908,0,4,
314,,-111.9209845,33.4218909,0,4,
315,,-111.920909,33.4218909,0,4,
316,,-111.9208335,33.421891,0,4,
317,,-111.920758,33.4218911,0,4,
318,,-111.9206825,33.4218911,0,4,
319,,-111.920607,33.4218912,0,4,
320,,-111.9205315,33.4218912,0,4,
321,,-111.920456,33.4218913,0,4,
322,,-111.9203805,33.4218913,0,4,
323,,-111.920305,33.4218914,0,4,
324,,-111.9202295,33.4218915,0,4,
325,,-111.920154,33.4218915,0,4,
326,,-111.9200785,33.4218916,0,4,
327,1,-111.920003,33.4218916,0,4,
328,1,-111.9200031,33.4220495,1,1,
329,,-111.9200787,33.4220494,1,1,
330,,-111.9201542,33.4220494,1,1,
331,,-111.9202297,33.4220493,1,1,
332,,-111.9203052,33.4220492,1,1,
333,,-111.9203807,33.4220492,1,1,
334,,-111.9204562,33.4220491,1,1,
335,,-111.9205317,33.4220491,1,1,
336,,-111.9206072,33.422049,1,1,
337,,-111.9206827,33.422049,1,1,
338,,-111.9207582,33.4220489,1,1,
339,,-111.9208337,33.4220488,1,1,
340,,-111.9209092,33.4220488,1,1,
341,,-111.9209847,33.4220487,1,1,
342,,-111.9210602,33.4220487,1,1,
343,,-111.9211357,33.4220486,1,1,
344,,-111.9212112,33.4220486,1,1,
345,,-111.9212867,33.4220485,1,1,
346,,-111.9213622,33.4220484,1,1,
347,,-111.9214377,33.4220484,1,1,
348,,-111.9215132,33.4220483,1,1,
349,,-111.9215887,33.4220483,1,1,
350,,-111.9216642,33.4220482,1,1,
351,,-111.9217397,33.4220481,1,1,
352,,-111.9218152,33.4220481,1,1,
353,,-111.9218907,33.422048,1,1,
354,,-111.9219663,33.422048,1,1,
355,,-111.9220418,33.4220479,1,1,
356,,-111.9221173,33.4220479,1,1,
357,,-111.9221928,33.4220478,1,1,
358,,-111.9222683,33.4220477,1,1,
359,,-111.9223438,33.4220477,1,1,
360,,-111.9224193,33.4220476,1,1,
361,,-111.9224948,33.4220476,1,1,
362,,-111.9225703,33.4220475,1,1,
363,,-111.9226458,33.4220474,1,1,
364,,-111.9227213,33.4220474,1,1,
365,,-111.9227968,33.4220473,1,1,
366,,-111.9228723,33.4220473,1,1,
367,,-111.9229478,33.4220472,1,1,
368,,-111.9230233,33.4220471,1,1,
369,,-111.9230988,33.4220471,1,1,
370,,-111.9231743,33.422047,1,1,
371,,-111.9232498,33.422047,1,1,
372,,-111.9233253,33.4220469,1,1,
373,,-111.9234008,33.4220469,1,1,
374,,-111.9234763,33.4220468,1,1,
375,,-111.9235518,33.4220467,1,1,
376,,-111.9236273,33.4220467,1,1,
377,,-111.9237028,33.4220466,1,1,
378,,-111.9237784,33.4220466,1,1,
379,,-111.9238539,33.4220465,1,1,
380,,-111.9239294,33.4220464,1,1,
381,,-111.9240049,33.4220464,1,1,
382,,-111.9240804,33.4220463,1,1,
383,,-111.9241559,33.4220463,1,1,
384,,-111.9242314,33.4220462,1,1,
385,,-111.9243069,33.4220461,1,1,
386,,-111.9243824,33.4220461,1,1,
387,,-111.9244579,33.422046,1,1,
388,,-111.9245334,33.422046,1,1,
389,,-111.9246089,33.4220459,1,1,
390,,-111.9246844,33.4220458,1,1,
391,,-111.9247599,33.4220458,1,1,
392,,-111.9248354,33.4220457,1,1,
393,,-111.9249109,33.4220457,1,1,
394,,-111.9249864,33.4220456,1,1,
395,,-111.9250619,33.4220455,1,1,
396,,-111.9251374,33.4220455,1,1,
397,,-111.9252129,33.4220454,1,1,
398,,-111.9252884,33.4220454,1,1,
399,,-111.9253639,33.4220453,1,1,
400,,-111.9254394,33.4220452,1,1,
401,,-111.9255149,33.4220452,1,1,
402,,-111.9255904,33.4220451,1,1,
403,,-111.925666,33.4220451,1,1,
404,,-111.9257415,33.422045,1,1,
405,,-111.925817,33.4220449,1,1,
406,,-111.9258925,33.4220449,1,1,
407,,-111.925968,33.4220448,1,1,
408,,-111.9260435,33.4220447,1,1,
409,,-111.926119,33.4220447,1,1,
410,1,-111.9200032,33.422081,1,2,
411,,-111.9200787,33.422081,1,2,
412,,-111.9201542,33.4220809,1,2,
413,,-111.9202297,33.4220809,1,2,
414,,-111.9203052,33.4220808,1,2,
415,,-111.9203807,33.4220808,1,2,
416,,-111.9204562,33.4220807,1,2,
417,,-111.9205317,33.4220806,1,2,
418,,-111.9206072,33.4220806,1,2,
419,,-111.9206827,33.4220805,1,2,
420,,-111.9207582,33.4220805,1,2,
421,,-111.9208337,33.4220804,1,2,
422,,-111.9209092,33.4220804,1,2,
423,,-111.9209847,33.4220803,1,2,
424,,-111.9210602,33.4220802,1,2,
425,,-111.9211357,33.4220802,1,2,
426,,-111.9212112,33.4220801,1,2,
427,,-111.9212868,33.4220801,1,2,
428,,-111.9213623,33.42208,1,2,
429,,-111.9214378,33.42208,1,2,
430,,-111.9215133,33.4220799,1,2,
431,,-111.9215888,33.4220798,1,2,
432,,-111.9216643,33.4220798,1,2,
433,,-111.9217398,33.4220797,1,2,
434,,-111.9218153,33.4220797,1,2,
435,,-111.9218908,33.4220796,1,2,
436,,-111.9219663,33.4220795,1,2,
437,,-111.9220418,33.4220795,1,2,
438,,-111.9221173,33.4220794,1,2,
439,,-111.9221928,33.4220794,1,2,
440,,-111.9222683,33.4220793,1,2,
441,,-111.9223438,33.4220792,1,2,
442,,-111.9224193,33.4220792,1,2,
443,,-111.9224948,33.4220791,1,2,
444,,-111.9225703,33.4220791,1,2,
445,,-111.9226458,33.422079,1,2,
446,,-111.9227213,33.422079,1,2,
447,,-111.9227968,33.4220789,1,2,
448,,-111.9228723,33.4220788,1,2,
449,,-111.9229478,33.4220788,1,2,
450,,-111.9230233,33.4220787,1,2,
451,,-111.9230989,33.4220787,1,2,
452,,-111.9231744,33.4220786,1,2,
453,,-111.9232499,33.4220785,1,2,
454,,-111.9233254,33.4220785,1,2,
455,,-111.9234009,33.4220784,1,2,
456,,-111.9234764,33.4220784,1,2,
457,,-111.9235519,33.4220783,1,2,
458,,-111.9236274,33.4220782,1,2,
459,,-111.9237029,33.4220782,1,2,
460,,-111.9237784,33.4220781,1,2,
461,,-111.9238539,33.4220781,1,2,
462,,-111.9239294,33.422078,1,2,
463,,-111.9240049,33.4220779,1,2,
464,,-111.9240804,33.4220779,1,2,
465,,-111.9241559,33.4220778,1,2,
466,,-111.9242314,33.4220778,1,2,
467,,-111.9243069,33.4220777,1,2,
468,,-111.9243824,33.4220776,1,2,
469,,-111.9244579,33.4220776,1,2,
470,,-111.9245334,33.4220775,1,2,
471,,-111.9246089,33.4220775,1,2,
472,,-111.9246844,33.4220774,1,2,
473,,-111.9247599,33.4220773,1,2,
474,,-111.9248354,33.4220773,1,2,
475,,-111.9249109,33.4220772,1,2,
476,,-111.9249865,33.4220772,1,2,
477,,-111.925062,33.4220771,1,2,
478,,-111.9251375,33.422077,1,2,
479,,-111.925213,33.422077,1,2,
480,,-111.9252885,33.4220769,1,2,
481,,-111.925364,33.4220769,1,2,
482,,-111.9254395,33.4220768,1,2,
483,,-111.925515,33.4220767,1,2,
484,,-111.9255905,33.4220767,1,2,
485,,-111.925666,33.4220766,1,2,
486,,-111.9257415,33.4220766,1,2,
487,,-111.925817,33.4220765,1,2,
488,,-111.9258925,33.4220764,1,2,
489,,-111.925968,33.4220764,1,2,
490,,-111.9260435,33.4220763,1,2,
491,,-111.926119,33.4220763,1,2,
492,1,-111.9200032,33.4221126,1,3,
493,,-111.9200787,33.4221126,1,3,
494,,-111.9201542,33.4221125,1,3,
495,,-111.9202297,33.4221124,1,3,
496,,-111.9203052,33.4221124,1,3,
497,,-111.9203807,33.4221123,1,3,
498,,-111.9204562,33.4221123,1,3,
499,,-111.9205317,33.4221122,1,3,
500,,-111.9206072,33.4221122,1,3,
501,,-111.9206828,33.4221121,1,3,
502,,-111.9207583,33.422112,1,3,
503,,-111.9208338,33.422112,1,3,
504,,-111.9209093,33.4221119,1,3,
505,,-111.9209848,33.4221119,1,3,
506,,-111.9210603,33.4221118,1,3,
507,,-111.9211358,33.4221118,1,3,
508,,-111.9212113,33.4221117,1,3,
509,,-111.9212868,33.4221116,1,3,
510,,-111.9213623,33.4221116,1,3,
511,,-111.9214378,33.4221115,1,3,
512,,-111.9215133,33.4221115,1,3,
513,,-111.9215888,33.4221114,1,3,
514,,-111.9216643,33.4221113,1,3,
515,,-111.9217398,33.4221113,1,3,
516,,-111.9218153,33.4221112,1,3,
517,,-111.9218908,33.4221112,1,3,
518,,-111.9219663,33.4221111,1,3,
519,,-111.9220418,33.4221111,1,3,
520,,-111.9221173,33.422111,1,3,
521,,-111.9221928,33.4221109,1,3,
522,,-111.9222683,33.4221109,1,3,
523,,-111.9223438,33.4221108,1,3,
524,,-111.9224193,33.4221108,1,3,
525,,-111.9224949,33.4221107,1,3,
526,,-111.9225704,33.4221106,1,3,
527,,-111.9226459,33.4221106,1,3,
528,,-111.9227214,33.4221105,1,3,
529,,-111.9227969,33.4221105,1,3,
530,,-111.9228724,33.4221104,1,3,
531,,-111.9229479,33.4221103,1,3,
532,,-111.9230234,33.4221103,1,3,
533,,-111.9230989,33.4221102,1,3,
534,,-111.9231744,33.4221102,1,3,
535,,-111.9232499,33.4221101,1,3,
536,,-111.9233254,33.4221101,1,3,
537,,-111.9234009,33.42211,1,3,
538,,-111.9234764,33.4221099,1,3,
539,,-111.9235519,33.4221099,1,3,
540,,-111.9236274,33.4221098,1,3,
541,,-111.9237029,33.4221098,1,3,
542,,-111.9237784,33.4221097,1,3,
543,,-111.9238539,33.4221096,1,3,
544,,-111.9239294,33.4221096,1,3,
545,,-111.9240049,33.4221095,1,3,
546,,-111.9240804,33.4221095,1,3,
547,,-111.9241559,33.4221094,1,3,
548,,-111.9242314,33.4221093,1,3,
549,,-111.924307,33.4221093,1,3,
550,,-111.9243825,33.4221092,1,3,
551,,-111.924458,33.4221092,1,3,
552,,-111.9245335,33.4221091,1,3,
553,,-111.924609,33.422109,1,3,
554,,-111.9246845,33.422109,1,3,
555,,-111.92476,33.4221089,1,3,
556,,-111.9248355,33.4221089,1,3,
557,,-111.924911,33.4221088,1,3,
558,,-111.9249865,33.4221087,1,3,
559,,-111.925062,33.4221087,1,3,
560,,-111.9251375,33.4221086,1,3,
561,,-111.925213,33.4221086,1,3,
562,,-111.9252885,33.4221085,1,3,
563,,-111.925364,33.4221084,1,3,
564,,-111.9254395,33.4221084,1,3,
565,,-111.925515,33.4221083,1,3,
566,,-111.9255905,33.4221082,1,3,
567,,-111.925666,33.4221082,1,3,
568,,-111.9257415,33.4221081,1,3,
569,,-111.925817,33.4221081,1,3,
570,,-111.9258925,33.422108,1,3,
571,,-111.925968,33.4221079,1,3,
572,,-111.9260435,33.4221079,1,3,
573,,-111.9261191,33.4221078,1,3,
574,1,-111.9200033,33.4221442,1,4,
575,,-111.9200788,33.4221441,1,4,
576,,-111.9201543,33.4221441,1,4,
577,,-111.9202298,33.422144,1,4,
578,,-111.9203053,33.422144,1,4,
579,,-111.9203808,33.4221439,1,4,
580,,-111.9204563,33.4221438,1,4,
581,,-111.9205318,33.4221438,1,4,
582,,-111.9206073,33.4221437,1,4,
583,,-111.9206828,33.4221437,1,4,
584,,-111.9207583,33.4221436,1,4,
585,,-111.9208338,33.4221436,1,4,
586,,-111.9209093,33.4221435,1,4,
587,,-111.9209848,33.4221434,1,4,
588,,-111.9210603,33.4221434,1,4,
589,,-111.9211358,33.4221433,1,4,
590,,-111.9212113,33.4221433,1,4,
591,,-111.9212868,33.4221432,1,4,
592,,-111.9213623,33.4221431,1,4,
593,,-111.9214378,33.4221431,1,4,
594,,-111.9215133,33.422143,1,4,
595,,-111.9215888,33.422143,1,4,
596,,-111.9216643,33.4221429,1,4,
597,,-111.9217398,33.4221429,1,4,
598,,-111.9218154,33.4221428,1,4,
599,,-111.9218909,33.4221427,1,4,
600,,-111.9219664,33.4221427,1,4,
601,,-111.9220419,33.4221426,1,4,
602,,-111.9221174,33.4221426,1,4,
603,,-111.9221929,33.4221425,1,4,
604,,-111.9222684,33.4221424,1,4,
605,,-111.9223439,33.4221424,1,4,
606,,-111.9224194,33.4221423,1,4,
607,,-111.9224949,33.4221423,1,4,
608,,-111.9225704,33.4221422,1,4,
609,,-111.9226459,33.4221422,1,4,
610,,-111.9227214,33.4221421,1,4,
611,,-111.9227969,33.422142,1,4,
612,,-111.9228724,33.422142,1,4,
613,,-111.9229479,33.4221419,1,4,
614,,-111.9230234,33.4221419,1,4,
615,,-111.9230989,33.4221418,1,4,
616,,-111.9231744,33.4221417,1,4,
617,,-111.9232499,33.4221417,1,4,
618,,-111.9233254,33.4221416,1,4,
619,,-111.9234009,33.4221416,1,4,
620,,-111.9234764,33.4221415,1,4,
621,,-111.9235519,33.4221414,1,4,
622,,-111.9236274,33.4221414,1,4,
623,,-111.923703,33.4221413,1,4,
624,,-111.9237785,33.4221413,1,4,
625,,-111.923854,33.4221412,1,4,
626,,-111.9239295,33.4221411,1,4,
627,,-111.924005,33.4221411,1,4,
628,,-111.9240805,33.422141,1,4,
629,,-111.924156,33.422141,1,4,
630,,-111.9242315,33.4221409,1,4,
631,,-111.924307,33.4221408,1,4,
632,,-111.9243825,33.4221408,1,4,
633,,-111.924458,33.4221407,1,4,
634,,-111.9245335,33.4221407,1,4,
635,,-111.924609,33.4221406,1,4,
636,,-111.9246845,33.4221405,1,4,
637,,-111.92476,33.4221405,1,4,
638,,-111.9248355,33.4221404,1,4,
639,,-111.924911,33.4221404,1,4,
640,,-111.9249865,33.4221403,1,4,
641,,-111.925062,33.4221402,1,4,
642,,-111.9251375,33.4221402,1,4,
643,,-111.925213,33.4221401,1,4,
644,,-111.9252885,33.4221401,1,4,
645,,-111.925364,33.42214,1,4,
646,,-111.9254395,33.4221399,1,4,
647,,-111.9255151,33.4221399,1,4,
648,,-111.9255906,33.4221398,1,4,
649,,-111.9256661,33.4221398,1,4,
650,,-111.9257416,33.4221397,1,4,
651,,-111.9258171,33.4221396,1,4,
652,,-111.9258926,33.4221396,1,4,
653,,-111.9259681,33.4221395,1,4,
654,,-111.9260436,33.4221395,1,4,
655,,-111.9261191,33.4221394,1,4,
656,,-111.9264633,33.4220438,2,1,
657,,-111.9265389,33.4220434,2,1,
658,,-111.9266145,33.4220431,2,1,
659,,-111.9266901,33.4220428,2,1,
660,,-111.9267657,33.4220424,2,1,
661,,-111.9268413,33.4220421,2,1,
662,,-111.9269169,33.4220418,2,1,
663,,-111.9269925,33.4220414,2,1,
664,,-111.9270681,33.4220411,2,1,
665,,-111.9271436,33.4220407,2,1,
666,,-111.9272192,33.4220404,2,1,
667,,-111.9272948,33.4220401,2,1,
668,,-111.9273704,33.4220397,2,1,
669,,-111.927446,33.4220394,2,1,
670,,-111.9275216,33.4220391,2,1,
671,,-111.9275972,33.4220387,2,1,
672,,-111.9276728,33.4220384,2,1,
673,,-111.9277484,33.4220381,2,1,
674,,-111.927824,33.4220377,2,1,
675,,-111.9278995,33.4220374,2,1,
676,,-111.9279751,33.422037,2,1,
677,,-111.9280507,33.4220367,2,1,
678,,-111.9281263,33.4220364,2,1,
679,,-111.9282019,33.422036,2,1,
680,,-111.9282775,33.4220357,2,1,
681,,-111.9283531,33.4220354,2,1,
682,,-111.9284287,33.422035,2,1,
683,,-111.9285043,33.4220347,2,1,
684,,-111.9285798,33.4220343,2,1,
685,,-111.9286554,33.422034,2,1,
686,,-111.928731,33.4220337,2,1,
687,,-111.9288066,33.4220333,2,1,
688,,-111.9288822,33.422033,2,1,
689,,-111.9289578,33.4220327,2,1,
690,,-111.9290334,33.4220323,2,1,
691,,-111.929109,33.422032,2,1,
692,,-111.9291846,33.4220316,2,1,
693,,-111.9292601,33.4220313,2,1,
694,,-111.9293357,33.422031,2,1,
695,,-111.9294113,33.4220306,2,1,
696,,-111.9294869,33.4220303,2,1,
697,,-111.9295625,33.4220299,2,1,
698,,-111.9296381,33.4220296,2,1,
699,,-111.9297137,33.4220293,2,1,
700,,-111.9297893,33.4220289,2,1,
701,,-111.9298649,33.4220286,2,1,
702,,-111.9299405,33.4220283,2,1,
703,,-111.930016,33.4220279,2,1,
704,,-111.9300916,33.4220276,2,1,
705,,-111.9301672,33.4220272,2,1,
706,,-111.9302428,33.4220269,2,1,
707,,-111.9303184,33.4220266,2,1,
708,,-111.930394,33.4220262,2,1,
709,,-111.9304696,33.4220259,2,1,
710,,-111.9305452,33.4220255,2,1,
711,,-111.9306208,33.4220252,2,1,
712,,-111.9306963,33.4220249,2,1,
713,,-111.9307719,33.4220245,2,1,
714,,-111.9308475,33.4220242,2,1,
715,,-111.9309231,33.4220239,2,1,
716,,-111.9309987,33.4220235,2,1,
717,,-111.9310743,33.4220232,2,1,
718,,-111.9311499,33.4220228,2,1,
719,,-111.9312255,33.4220225,2,1,
720,,-111.9313011,33.4220222,2,1,
721,,-111.9313767,33.4220218,2,1,
722,,-111.9314522,33.4220215,2,1,
723,,-111.9315278,33.4220211,2,1,
724,,-111.9316034,33.4220208,2,1,
725,,-111.931679,33.4220205,2,1,
726,,-111.9317546,33.4220201,2,1,
727,,-111.9318302,33.4220198,2,1,
728,,-111.9319058,33.4220194,2,1,
729,,-111.9319814,33.4220191,2,1,
730,,-111.932057,33.4220188,2,1,
731,,-111.9321325,33.4220184,2,1,
732,,-111.9322081,33.4220181,2,1,
733,,-111.9322837,33.4220177,2,1,
734,,-111.9323593,33.4220174,2,1,
735,,-111.9324349,33.4220171,2,1,
736,,-111.9325105,33.4220167,2,1,
737,2,-111.9325861,33.4220164,2,1,
738,,-111.9264635,33.4220753,2,2,
739,,-111.9265391,33.422075,2,2,
740,,-111.9266147,33.4220747,2,2,
741,,-111.9266903,33.4220743,2,2,
742,,-111.9267659,33.422074,2,2,
743,,-111.9268415,33.4220737,2,2,
744,,-111.9269171,33.4220733,2,2,
745,,-111.9269927,33.422073,2,2,
746,,-111.9270683,33.4220727,2,2,
747,,-111.9271438,33.4220723,2,2,
748,,-111.9272194,33.422072,2,2,
749,,-111.927295,33.4220716,2,2,
750,,-111.9273706,33.4220713,2,2,
751,,-111.9274462,33.422071,2,2,
752,,-111.9275218,33.4220706,2,2,
753,,-111.9275974,33.4220703,2,2,
754,,-111.927673,33.42207,2,2,
755,,-111.9277486,33.4220696,2,2,
756,,-111.9278242,33.4220693,2,2,
757,,-111.9278997,33.4220689,2,2,
758,,-111.9279753,33.4220686,2,2,
759,,-111.9280509,33.4220683,2,2,
760,,-111.9281265,33.4220679,2,2,
761,,-111.9282021,33.4220676,2,2,
762,,-111.9282777,33.4220673,2,2,
763,,-111.9283533,33.4220669,2,2,
764,,-111.9284289,33.4220666,2,2,
765,,-111.9285045,33.4220662,2,2,
766,,-111.92858,33.4220659,2,2,
767,,-111.9286556,33.4220656,2,2,
768,,-111.9287312,33.4220652,2,2,
769,,-111.9288068,33.4220649,2,2,
770,,-111.9288824,33.4220646,2,2,
771,,-111.928958,33.4220642,2,2,
772,,-111.9290336,33.4220639,2,2,
773,,-111.9291092,33.4220635,2,2,
774,,-111.9291848,33.4220632,2,2,
775,,-111.9292604,33.4220629,2,2,
776,,-111.9293359,33.4220625,2,2,
777,,-111.9294115,33.4220622,2,2,
778,,-111.9294871,33.4220619,2,2,
779,,-111.9295627,33.4220615,2,2,
780,,-111.9296383,33.4220612,2,2,
781,,-111.9297139,33.4220608,2,2,
782,,-111.9297895,33.4220605,2,2,
783,,-111.9298651,33.4220602,2,2,
784,,-111.9299407,33.4220598,2,2,
785,,-111.9300162,33.4220595,2,2,
786,,-111.9300918,33.4220591,2,2,
787,,-111.9301674,33.4220588,2,2,
788,,-111.930243,33.4220585,2,2,
789,,-111.9303186,33.4220581,2,2,
790,,-111.9303942,33.4220578,2,2,
791,,-111.9304698,33.4220575,2,2,
792,,-111.9305454,33.4220571,2,2,
793,,-111.930621,33.4220568,2,2,
794,,-111.9306965,33.4220564,2,2,
795,,-111.9307721,33.4220561,2,2,
796,,-111.9308477,33.4220558,2,2,
797,,-111.9309233,33.4220554,2,2,
798,,-111.9309989,33.4220551,2,2,
799,,-111.9310745,33.4220547,2,2,
800,,-111.9311501,33.4220544,2,2,
801,,-111.9312257,33.4220541,2,2,
802,,-111.9313013,33.4220537,2,2,
803,,-111.9313769,33.4220534,2,2,
804,,-111.9314524,33.422053,2,2,
805,,-111.931528,33.4220527,2,2,
806,,-111.9316036,33.4220524,2,2,
807,,-111.9316792,33.422052,2,2,
808,,-111.9317548,33.4220517,2,2,
809,,-111.9318304,33.4220513,2,2,
810,,-111.931906,33.422051,2,2,
811,,-111.9319816,33.4220507,2,2,
812,,-111.9320572,33.4220503,2,2,
813,,-111.9321327,33.42205,2,2,
814,,-111.9322083,33.4220496,2,2,
815,,-111.9322839,33.4220493,2,2,
816,,-111.9323595,33.422049,2,2,
817,,-111.9324351,33.4220486,2,2,
818,,-111.9325107,33.4220483,2,2,
819,2,-111.9325863,33.4220479,2,2,
820,,-111.9264637,33.4221069,2,3,
821,,-111.9265393,33.4221066,2,3,
822,,-111.9266149,33.4221062,2,3,
823,,-111.9266905,33.4221059,2,3,
824,,-111.9267661,33.4221056,2,3,
825,,-111.9268417,33.4221052,2,3,
826,,-111.9269173,33.4221049,2,3,
827,,-111.9269929,33.4221046,2,3,
828,,-111.9270685,33.4221042,2,3,
829,,-111.927144,33.4221039,2,3,
830,,-111.9272196,33.4221036,2,3,
831,,-111.9272952,33.4221032,2,3,
832,,-111.9273708,33.4221029,2,3,
833,,-111.9274464,33.4221025,2,3,
834,,-111.927522,33.4221022,2,3,
835,,-111.9275976,33.4221019,2,3,
836,,-111.9276732,33.4221015,2,3,
837,,-111.9277488,33.4221012,2,3,
838,,-111.9278244,33.4221009,2,3,
839,,-111.9278999,33.4221005,2,3,
840,,-111.9279755,33.4221002,2,3,
841,,-111.9280511,33.4220998,2,3,
842,,-111.9281267,33.4220995,2,3,
843,,-111.9282023,33.4220992,2,3,
844,,-111.9282779,33.4220988,2,3,
845,,-111.9283535,33.4220985,2,3,
846,,-111.9284291,33.4220982,2,3,
847,,-111.9285047,33.4220978,2,3,
848,,-111.9285802,33.4220975,2,3,
849,,-111.9286558,33.4220971,2,3,
